EBio_CE_2015;v1.0.1;2025-07-07;Temps d'execution :;1.19secs
CODE_STATION;TYPO_NATIONALE;PERIODE_DEBUT;PERIODE_FIN;CODE_PAR;LIB_PAR;RESULTAT;EQR;CLASSE;CLASSE_NUM;COMMENTAIRES
01002033;P9-A;2017;2017;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2017;2017;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2017;2017;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2017;2017;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2017;2017;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2017;2017;8353;Etat Biologique;NA;NA;NA;NA;
01002033;P9-A;2018;2018;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2018;2018;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2018;2018;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2018;2018;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2018;2018;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2018;2018;8353;Etat Biologique;NA;NA;NA;NA;
01002033;P9-A;2019;2019;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2019;2019;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2019;2019;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2019;2019;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2019;2019;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2019;2019;8353;Etat Biologique;NA;NA;NA;NA;
01002033;P9-A;2020;2020;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2020;2020;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2020;2020;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2020;2020;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2020;2020;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2020;2020;8353;Etat Biologique;NA;NA;NA;NA;
01002033;P9-A;2021;2021;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2021;2021;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2021;2021;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2021;2021;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2021;2021;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2021;2021;8353;Etat Biologique;NA;NA;NA;NA;
01002033;P9-A;2022;2022;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2022;2022;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2022;2022;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2022;2022;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2022;2022;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2022;2022;8353;Etat Biologique;NA;NA;NA;NA;
01002033;P9-A;2023;2023;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2023;2023;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2023;2023;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2023;2023;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2023;2023;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002033;P9-A;2023;2023;8353;Etat Biologique;NA;NA;NA;NA;
01002201;P9-A;2010;2010;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2010;2010;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2010;2010;5910;MPCE phases A+B;13;0.857142857142857;BON;2;
01002201;P9-A;2010;2010;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2010;2010;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2010;2010;8353;Etat Biologique;NA;NA;BON;2;
01002201;P9-A;2011;2011;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2011;2011;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2011;2011;5910;MPCE phases A+B;14;0.928571428571429;TRES_BON;1;
01002201;P9-A;2011;2011;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2011;2011;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2011;2011;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002201;P9-A;2012;2012;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2012;2012;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2012;2012;5910;MPCE phases A+B;14;0.928571428571429;TRES_BON;1;
01002201;P9-A;2012;2012;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2012;2012;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2012;2012;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002201;P9-A;2013;2013;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2013;2013;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2013;2013;5910;MPCE phases A+B;13;0.857142857142857;BON;2;
01002201;P9-A;2013;2013;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2013;2013;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2013;2013;8353;Etat Biologique;NA;NA;BON;2;
01002201;P9-A;2014;2014;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2014;2014;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2014;2014;5910;MPCE phases A+B;13;0.857142857142857;BON;2;
01002201;P9-A;2014;2014;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2014;2014;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2014;2014;8353;Etat Biologique;NA;NA;BON;2;
01002201;P9-A;2015;2015;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2015;2015;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2015;2015;5910;MPCE phases A+B;13;0.857142857142857;BON;2;
01002201;P9-A;2015;2015;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2015;2015;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2015;2015;8353;Etat Biologique;NA;NA;BON;2;
01002201;P9-A;2016;2016;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2016;2016;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2016;2016;5910;MPCE phases A+B;14;0.928571428571429;TRES_BON;1;
01002201;P9-A;2016;2016;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2016;2016;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2016;2016;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002201;P9-A;2017;2017;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2017;2017;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2017;2017;5910;MPCE phases A+B;12;0.785714285714286;BON;2;
01002201;P9-A;2017;2017;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2017;2017;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2017;2017;8353;Etat Biologique;NA;NA;BON;2;
01002201;P9-A;2018;2018;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2018;2018;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2018;2018;5910;MPCE phases A+B;13;0.857142857142857;BON;2;
01002201;P9-A;2018;2018;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2018;2018;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002201;P9-A;2018;2018;8353;Etat Biologique;NA;NA;BON;2;
01002230;P9-A;2016;2016;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2016;2016;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2016;2016;5910;MPCE phases A+B;15;1;TRES_BON;1;
01002230;P9-A;2016;2016;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2016;2016;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2016;2016;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002230;P9-A;2017;2017;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2017;2017;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2017;2017;5910;MPCE phases A+B;11;0.714285714285714;MOYEN;3;
01002230;P9-A;2017;2017;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2017;2017;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2017;2017;8353;Etat Biologique;NA;NA;MOYEN;3;
01002230;P9-A;2018;2018;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2018;2018;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2018;2018;5910;MPCE phases A+B;13;0.857142857142857;BON;2;
01002230;P9-A;2018;2018;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2018;2018;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2018;2018;8353;Etat Biologique;NA;NA;BON;2;
01002230;P9-A;2019;2019;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2019;2019;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2019;2019;5910;MPCE phases A+B;12;0.785714285714286;BON;2;
01002230;P9-A;2019;2019;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2019;2019;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2019;2019;8353;Etat Biologique;NA;NA;BON;2;
01002230;P9-A;2020;2020;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2020;2020;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2020;2020;5910;MPCE phases A+B;14;0.928571428571429;TRES_BON;1;
01002230;P9-A;2020;2020;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2020;2020;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2020;2020;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002230;P9-A;2021;2021;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2021;2021;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2021;2021;5910;MPCE phases A+B;16;1.07142857142857;TRES_BON;1;
01002230;P9-A;2021;2021;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2021;2021;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2021;2021;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002230;P9-A;2022;2022;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2022;2022;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2022;2022;5910;MPCE phases A+B;14;0.928571428571429;TRES_BON;1;
01002230;P9-A;2022;2022;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2022;2022;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2022;2022;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002230;P9-A;2023;2023;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2023;2023;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2023;2023;5910;MPCE phases A+B;14;0.928571428571429;TRES_BON;1;
01002230;P9-A;2023;2023;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2023;2023;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2023;2023;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002230;P9-A;2024;2024;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2024;2024;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2024;2024;5910;MPCE phases A+B;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2024;2024;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2024;2024;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002230;P9-A;2024;2024;8353;Etat Biologique;NA;NA;NA;NA;
01002231;P9-A;2016;2016;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2016;2016;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2016;2016;5910;MPCE phases A+B;11;0.714285714285714;MOYEN;3;
01002231;P9-A;2016;2016;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2016;2016;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2016;2016;8353;Etat Biologique;NA;NA;MOYEN;3;
01002231;P9-A;2017;2017;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2017;2017;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2017;2017;5910;MPCE phases A+B;9;0.571428571428571;MOYEN;3;
01002231;P9-A;2017;2017;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2017;2017;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2017;2017;8353;Etat Biologique;NA;NA;MOYEN;3;
01002231;P9-A;2018;2018;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2018;2018;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2018;2018;5910;MPCE phases A+B;9;0.571428571428571;MOYEN;3;
01002231;P9-A;2018;2018;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2018;2018;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2018;2018;8353;Etat Biologique;NA;NA;MOYEN;3;
01002231;P9-A;2019;2019;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2019;2019;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2019;2019;5910;MPCE phases A+B;10;0.642857142857143;MOYEN;3;
01002231;P9-A;2019;2019;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2019;2019;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2019;2019;8353;Etat Biologique;NA;NA;MOYEN;3;
01002231;P9-A;2020;2020;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2020;2020;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2020;2020;5910;MPCE phases A+B;8;0.5;MEDIOCRE;4;
01002231;P9-A;2020;2020;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2020;2020;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2020;2020;8353;Etat Biologique;NA;NA;MEDIOCRE;4;
01002231;P9-A;2021;2021;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2021;2021;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2021;2021;5910;MPCE phases A+B;12;0.785714285714286;BON;2;
01002231;P9-A;2021;2021;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2021;2021;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2021;2021;8353;Etat Biologique;NA;NA;BON;2;
01002231;P9-A;2022;2022;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2022;2022;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2022;2022;5910;MPCE phases A+B;14;0.928571428571429;TRES_BON;1;
01002231;P9-A;2022;2022;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2022;2022;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2022;2022;8353;Etat Biologique;NA;NA;TRES_BON;1;
01002231;P9-A;2023;2023;5856;IndiceBioDiat;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2023;2023;2928;IBMR;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2023;2023;5910;MPCE phases A+B;12;0.785714285714286;BON;2;
01002231;P9-A;2023;2023;6951;MGCE 12 prelevements;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
01002231;P9-A;2023;2023;7036;Indice Poisson Riviere;NA;NA;NA;NA;Aucunes donnees disponibles sur la periode d'evaluation definie
